UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Failure Type
245,L00245,L,300.2690010605819,314.1530856366655,1530.6309563460288,38.39165516410694,95.12281034789532,1,Heat Dissipation Failure
246,H00246,H,298.04962263294107,308.26665182872864,1501.3027929216162,38.59797442123312,338.18728572155317,0,No Failure
247,L00247,L,299.35536083574897,310.2196499612416,1631.516897580251,42.260102994982574,125.72589659713941,0,No Failure
248,H00248,H,301.4292836439326,313.52913880568696,1618.2585854625331,44.90377212487749,184.7952026103462,0,No Failure
249,H00249,H,298.6275111696452,310.5439611943569,1256.9828989003602,31.085274199735565,137.84111658064072,0,No Failure
250,M00250,M,296.98240085587537,307.7484989550792,1515.2109000664727,39.57125306273586,163.975633053422,0,No Failure
251,L00251,L,299.0345044303656,308.82279395119986,1268.8065816982007,56.03544219053856,109.73133021756038,0,No Failure
252,L00252,L,297.01140770737146,307.7826067573611,1652.758992579608,50.6771516124993,139.9809153388858,0,No Failure
253,M00253,M,297.09115463340567,305.8668783755915,1676.4426136432558,48.08462313708105,61.83993076867292,0,No Failure
254,L00254,L,295.06021440076205,305.28841497905825,1429.287343652844,38.24798740859172,132.530060544715,0,No Failure
255,L00255,L,299.9525149821688,308.2885536834218,1517.8651193084854,61.394443322529426,35.00107862448101,0,No Failure
256,L00256,L,297.32799484870117,304.6566723885807,1160.2187547259812,50.437247459407416,108.83113782290354,0,No Failure
257,H00257,H,298.46419649163175,308.5398366378409,1713.2212136667004,40.543066113256444,80.1162857021121,0,No Failure
258,M00258,M,296.02807614278674,307.9214929787943,1666.0445016270764,42.36749483443929,247.11125348616065,1,Tool Wear Failure
259,L00259,L,298.971895259431,310.3606022218251,1745.0102874295385,35.595268942251764,120.7954964056667,0,No Failure
260,L00260,L,296.57611752372986,306.45324908014146,1805.337364362442,44.09191576084831,98.05077740390426,0,No Failure
261,M00261,M,297.81658255659636,310.4370671038596,1319.317203769264,46.08295808625733,40.557116691511425,0,No Failure
262,H00262,H,299.85565206247827,309.0020599762084,1698.0263253537726,47.17500260293456,214.5251652770009,0,No Failure
263,L00263,L,299.68151862446507,306.804769631768,1804.0392868842298,38.36858159486124,6.013376855441169,0,No Failure
264,L00264,L,298.05593985496614,304.7827879136647,1270.8221877244578,25.477217603852115,248.41063856564693,1,Tool Wear Failure
265,M00265,M,294.5637379345866,302.791951523693,1508.1018297160635,42.580629811412855,114.30351739539698,0,No Failure
266,M00266,M,304.0856211401213,315.31055825501466,1473.642024406964,47.21673125412815,22.69023876458078,0,No Failure
267,M00267,M,301.5917179405463,310.6395139153452,1692.1843122495357,30.413823196658676,251.9637769256492,1,Tool Wear Failure
268,M00268,M,299.5453496497766,310.2367876125625,1109.5663668045063,39.26439919738613,42.6654539672462,0,No Failure
269,L00269,L,296.5935924368181,309.06301751219405,1864.4012149344323,53.54441427764672,19.899057452977722,0,No Failure
270,L00270,L,297.8728156765961,306.22267023272934,1518.6221043899093,28.171353671041658,41.51600750537117,0,No Failure
271,M00271,M,297.013159140447,307.73090873814084,1703.0557262816742,37.34116853260901,350.5733922592005,1,Tool Wear Failure
272,M00272,M,300.6277118781928,311.4361564871764,1527.9994632818978,54.99677730494535,150.91808591800623,0,No Failure
273,M00273,M,298.6250057817037,307.333898798994,1627.0380216406554,41.74242208051429,268.533941962595,1,Tool Wear Failure
274,H00274,H,296.53167228328033,308.56298867114793,1122.5697062301242,34.925662072444815,38.34700437975225,0,No Failure
275,L00275,L,297.1584898017505,306.7269292184263,1469.7905905568327,40.099895016689246,9.291944213176093,0,No Failure
276,L00276,L,300.34237628513984,309.76674681377034,1690.8035851939217,48.40439380881446,89.34430888193172,0,No Failure
277,M00277,M,301.300195693641,314.467615521268,1590.5697097657653,38.14104981421794,71.24910122477796,1,Heat Dissipation Failure
278,M00278,M,301.1566631269725,311.9408132405226,1245.3143920740922,46.12789368594258,137.71381904069133,1,Heat Dissipation Failure
279,M00279,M,299.614064130108,311.00199995463623,1549.8134834720768,42.51285188199718,84.49502860380943,0,No Failure
280,M00280,M,297.59475026239477,309.62708965967755,1391.9995009730321,43.33127175117594,54.535052184865314,0,No Failure
281,M00281,M,291.6169723493418,300.64126135015294,1376.4583282646026,46.76556886475109,0.50726164785559,0,No Failure
282,L00282,L,298.6943200476165,310.569051693197,1266.1395167943124,37.230564012756275,68.10863498343319,0,No Failure
283,L00283,L,298.0963424823118,307.3435013098153,1649.7333801079483,30.753227793863303,13.884924537074141,0,No Failure
284,L00284,L,298.3799641926427,307.56302910863525,1738.3634897976594,44.89972418630764,275.514544235224,0,No Failure
285,L00285,L,298.2077946940664,307.7997947356042,1918.941663955398,38.84993099561561,275.1071611252653,0,No Failure
286,L00286,L,295.4474756761017,304.51437842368426,1274.503123360493,35.702331077643564,175.8079558005294,0,No Failure
287,L00287,L,299.2148171137024,310.4480517626881,1676.3898285079072,45.41806133440123,18.55622792479141,0,No Failure
288,L00288,L,299.3644326280637,309.76524861078127,1688.187626716469,52.90515039950115,17.227112363058986,0,No Failure
289,L00289,L,299.4646775641193,308.72784094219367,1434.715511374811,38.62885352130272,89.48148333020337,0,No Failure
290,L00290,L,299.9931540071468,311.00491155687905,1374.278195496107,40.25424189942436,140.39744880600728,0,No Failure
291,L00291,L,299.30810328984325,308.8953296337637,1344.1264018506292,28.387780825310003,253.69635410085343,1,Tool Wear Failure
292,L00292,L,297.2799411769222,306.78783562137517,1444.2455634475834,37.949734754133644,242.42117770872994,1,Tool Wear Failure
293,M00293,M,297.9583263041678,308.0313521315201,1575.1300521369717,42.37626575510297,18.231090805424333,0,No Failure
294,L00294,L,298.28224973450676,308.9774402680061,1782.6680834838714,39.966172336083254,582.9738157501118,1,Tool Wear Failure
295,L00295,L,298.31539889821323,308.9001703722794,1736.9871640052138,36.5593063464446,18.41919636116465,0,No Failure
296,L00296,L,300.0964353119435,309.5515615385642,1249.1557418926286,47.406641451231664,197.9986466750674,0,No Failure
297,M00297,M,299.387337506045,310.65800431720413,1397.3604055259282,40.74833655542555,95.49099388373227,0,No Failure
298,L00298,L,302.2546868791399,311.9210956525204,1771.825519113688,65.98036709026505,122.48213050642006,1,Heat Dissipation Failure
299,M00299,M,302.5129379597694,311.5304612268563,1407.7150551157042,42.240961070615356,100.03713844863786,1,Heat Dissipation Failure
300,L00300,L,298.2592991652279,306.0572666920769,1528.5952905005554,12.787366558676265,220.08002259680552,1,Tool Wear Failure
301,L00301,L,290.4266889030813,301.90145662457985,1233.0416940236944,29.083044860910615,109.47113046917406,0,No Failure
302,L00302,L,300.57366493225453,310.59225004654553,1745.5388914014716,45.475229214318944,203.93116945170854,1,Tool Wear Failure
303,L00303,L,297.01924732202593,307.3355558597917,1195.844246690846,33.75620129458694,18.108465521130594,0,No Failure
304,M00304,M,296.49703215633804,308.0657365298873,1244.2440628649592,34.37513422973944,217.6419829996,1,Tool Wear Failure
305,M00305,M,297.3031094500213,306.58700010262453,1727.2114990080208,27.814878455791302,535.1614655338526,0,No Failure
306,H00306,H,297.2067139063708,305.1451150336596,1883.0670591462836,35.416977267616225,116.99113615244842,0,No Failure
307,L00307,L,299.3245396202108,309.42921067353365,1486.6934325088228,42.10345972606662,404.44507447666024,1,Tool Wear Failure
308,L00308,L,294.98112844174756,305.443070769868,1530.3974978329954,44.01678207244756,26.817702578174025,0,No Failure
309,M00309,M,295.94455850841683,305.5502849091763,1701.6545250690897,30.001640354567208,190.9168670697069,0,No Failure
310,L00310,L,298.7863171083949,310.99692347550916,1590.6979931752408,48.19989894976536,19.999658600227082,0,No Failure
311,L00311,L,299.34588806082667,305.6166382092446,1471.881980437764,28.292050174644924,78.35962914494301,0,No Failure
312,L00312,L,299.38308328987205,311.0631682467217,1451.7581656855452,44.53642240664274,117.8008126973324,0,No Failure
313,L00313,L,296.5259274421334,307.71265791767973,1257.8731262229423,43.530356343127885,116.59477911457832,0,No Failure
314,H00314,H,296.14346870146755,306.82862486801827,1580.5664597411553,30.85444889520616,120.01769442434173,0,No Failure
315,M00315,M,297.08673033242417,302.0828780082205,1522.3193138029428,29.66844420494295,41.79851088338333,0,No Failure
316,M00316,M,298.5797455045695,310.50557867947487,1460.2941800850963,43.98143569283067,393.01079356600104,1,Tool Wear Failure
317,L00317,L,301.07095473854514,309.5313035725913,1359.1746071556636,34.587971289531176,0.7100523850780889,0,No Failure
318,L00318,L,294.00512562845853,303.24358766088346,1377.3348180044877,38.27072152726034,104.78321792546123,0,No Failure
319,L00319,L,297.65854248608326,307.4026534888982,1649.6749818468513,47.02273810461047,217.1593385395022,1,Tool Wear Failure
320,L00320,L,295.43464311794963,306.0457701699276,1696.882292159742,44.94699749747285,239.48422370865265,1,Tool Wear Failure
321,L00321,L,294.79551464529305,305.7546567085819,1480.1480731770923,31.038033184507125,137.55954831587445,0,No Failure
322,M00322,M,300.03391329068967,311.3731741221686,1461.2564125169242,39.635815472740646,92.36422828230437,0,No Failure
323,M00323,M,299.1892491489987,310.4130294141165,1385.7409052420733,30.85088943712841,66.01642506845518,0,No Failure
324,L00324,L,298.9988670318945,309.3782578382142,1706.7718338128643,48.84329133106468,64.47139687711166,0,No Failure
325,H00325,H,299.942051679462,310.5659356680484,1544.357541499304,55.48907313688856,59.78422679795414,0,No Failure
326,M00326,M,297.14056220646773,305.50443163273434,1604.7646455933786,31.744399707521872,129.99042282791495,0,No Failure
327,L00327,L,297.23472496733297,306.1081847571044,1603.073694325758,39.859263973455356,141.89245934088407,0,No Failure
328,M00328,M,302.47146123344515,313.8146515689574,1483.629099438265,49.31708628297116,78.09658260555331,0,No Failure
329,L00329,L,297.6068578914809,308.86267212157395,1329.8509340980745,40.411383753033164,145.82167621182998,0,No Failure
330,L00330,L,299.5702642261082,310.6559633507748,1360.1933251855146,45.768207715182854,81.18804169613661,0,No Failure
331,L00331,L,298.11276308192663,307.34113793944186,1741.029876003688,40.684515125164104,11.061606705779482,0,No Failure
332,M00332,M,294.4034829398432,305.76922113775873,1408.6848023472924,29.633667032365523,206.05811395994928,0,No Failure
333,L00333,L,294.01074199239747,302.2688753136769,1465.2220360691208,41.35568242126338,220.74373367785202,1,Tool Wear Failure
334,L00334,L,296.9420315601202,308.55807127491363,1335.403777007942,51.409017883153524,33.466479419791625,0,No Failure
335,L00335,L,300.21220250334,309.8208963014712,1320.7592731564953,43.30349193598157,166.73111490438538,0,No Failure
336,L00336,L,299.67658331327203,312.202838922783,1400.88871603275,56.35803260937827,77.30019446404185,0,No Failure
337,M00337,M,299.9281543284481,307.6459911903499,1841.5314081350314,22.508106525556375,14.301383335067367,0,No Failure
338,M00338,M,296.1259076421274,308.7710137110052,1656.7861042408026,43.94910307291286,54.80953204955938,0,No Failure
339,L00339,L,301.33174498024465,310.7895484864995,1444.3467553537444,33.70936038772371,8.60120027336144,1,Heat Dissipation Failure
340,L00340,L,296.17021339962724,305.6009945156096,1732.9598092631727,31.439957323576053,166.74809814849348,0,No Failure
341,L00341,L,298.52564879733995,308.81790702581833,1511.492812017947,53.47415352746014,23.592214283883173,0,No Failure
342,L00342,L,298.07929542018456,307.0336770509835,1781.6331704256365,37.627600372436895,19.396320160729164,0,No Failure
343,L00343,L,297.75225235937086,307.6437588574174,1935.363251826041,36.66509374450699,25.258278101757767,0,No Failure
344,L00344,L,300.77718427659124,309.67074487868496,1723.1493998504282,43.59545157463528,27.686090177145914,0,No Failure
345,L00345,L,296.6897789596681,305.6381836631993,1555.7529862714082,18.70939102312838,121.03681223903752,0,No Failure
346,M00346,M,295.40078948857615,306.131118414027,1664.1862603214831,53.678013420640184,109.91944278089177,0,No Failure
347,M00347,M,298.1399909724129,306.7876427294576,1541.5022696173005,59.15717023171793,14.957984541805953,0,No Failure
348,L00348,L,297.30034653142695,306.14805517891875,1209.6054933392747,49.293681046871654,139.19843066638586,0,No Failure
349,L00349,L,304.8547658381653,312.79557896354567,1421.4256632317804,44.277537713496834,46.36800250284776,1,Heat Dissipation Failure
350,M00350,M,299.45301495288,308.697118932938,1368.179626899378,38.01074299139959,66.0438283154297,0,No Failure
351,L00351,L,297.28131884956275,309.2487218941486,1417.4513661997244,29.45013318174165,14.404106827074093,0,No Failure
352,M00352,M,295.98777686162583,304.7188764014714,1860.4052878722523,52.07481624285566,133.17996306591687,0,No Failure
353,M00353,M,294.33942317886243,303.2419732810816,1740.0014488938402,49.30592598399065,50.97178574639407,0,No Failure
354,L00354,L,296.04956182852516,306.3404447482475,1617.8506448984872,44.65765906152634,108.00265525068133,0,No Failure
355,L00355,L,298.3298835435183,307.773688892819,1684.4530910159285,43.49628002779997,60.183564775393414,0,No Failure
356,M00356,M,300.95465730318955,314.296888953214,1199.54405197708,43.16690636623711,5.411152792658391,1,Heat Dissipation Failure
357,L00357,L,300.34337828477584,310.0995863377615,1669.3633397569527,34.92641090370039,131.2926699731973,0,No Failure
358,L00358,L,298.5581896632928,309.06101718261885,1707.2746398950487,65.10665321448016,86.84247347514088,0,No Failure
359,H00359,H,297.4536646685951,308.86931784579406,1137.2133292476701,37.322333300992476,61.51615402999841,0,No Failure
360,L00360,L,298.63762471282433,310.02449151161863,1676.0069499526462,35.915759191019966,24.30922578268773,0,No Failure
361,L00361,L,297.0627240050309,307.41265537736695,1283.4635958697916,51.34244493109014,105.74057064495258,0,No Failure
362,M00362,M,301.53672799152775,311.29503676149875,1185.5780395892264,39.87881844892925,34.7604481158434,0,No Failure
363,L00363,L,297.72161963744986,310.7576624420187,1776.6088562829223,39.98062468292918,60.552507685559746,0,No Failure
364,L00364,L,297.92732428350655,307.77768387053516,1358.236105763107,54.27325663963565,6.27946256986316,0,No Failure
365,H00365,H,293.6683551499587,303.005819993316,1410.4307496283811,46.93579399813726,161.94032070829854,0,No Failure
366,L00366,L,297.7091303069545,306.74035682451347,1716.2360945163919,47.4423029113397,10.18995446285244,0,No Failure
367,H00367,H,299.7729682759299,307.18276347186975,1484.0707777851444,26.035426372898602,239.21319494766755,0,No Failure
368,H00368,H,295.9645548459229,307.19697847427864,1506.4963484903756,44.163385580732196,218.34748312024706,1,Tool Wear Failure
369,L00369,L,296.59855933101437,303.07645673536314,1502.5658176756792,30.144088882119078,382.70503321797634,1,Tool Wear Failure
370,L00370,L,299.68542203546735,309.67683777410997,1601.124459635779,35.63370975275313,258.20363062693656,1,Tool Wear Failure
371,L00371,L,295.1466855529639,304.8393946015568,1498.2182391411518,41.92114345754131,383.89855250708564,1,Tool Wear Failure
372,L00372,L,300.21560201508385,313.57554980343104,1559.2628051325867,39.808988273306426,235.74402993515173,1,Tool Wear Failure
373,L00373,L,297.0357122196538,304.2882353765834,1448.5120281135019,46.69255651110686,12.890496978224231,0,No Failure
374,M00374,M,297.3228635590176,305.9712086285411,1601.8812524653695,47.853875528860854,62.174251018922625,0,No Failure
375,L00375,L,295.85224318974883,305.64809850172634,1595.072055620489,48.60096937764774,8.554943995164088,0,No Failure
